Provinsi;Kabupaten;Kode;Nama;Alamat;Kode_prov;Kode_kab
KALIMANTAN TIMUR;KOTA SAMARINDA;6472063;RS Jiwa Atmamahusada Mahakam/Samarinda;Jl.Kakap No.23 Samarinda;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472096;RS Bhakti Nugraha;Jl. Basuki Rachmat 50 Samarinda;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472118;RSUD Inche Abdoel Moeis;Jl. A.M.Rifaddin Kel. Loa Janan Ilir Samarinda Seberang;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472123S;RS SAMARINDA MEDIKA CITRA;Jl. Kadrie Oening No 81 RT 35 Samarinda 751234;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472030;RS Dirgahayu;Jl. Merbabu No.62 Samarinda;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472120;RS Bersalin Ria Kencana;Jl. Letjend. Suprapto No.1;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472052;RSIA Aisyiah Samarinda;Jl. P Hidayatulah 64 Samarinda;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472085;RS Islam Samarinda;Jl. Gurami No.18,Samarinda;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472121;RSIA Qurratun Ayun;Jl.D.I.Panjaitan No.77;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472107;RS Haji Darjad;Jl.Dahlia No.4,Samarinda;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472122S;RSIA H. THAHA BAKRIE;JL. PANGERAN HIDAYATULLAH NO. 11;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472124S;RS Siaga Ramania;Jl. Ramania No.03;64;6472
KALIMANTAN TIMUR;KOTA TARAKAN;6473043;RSIA Pertamedika Tarakan;Jl. Mulawarman No 14, Tarakan, Kalimantan Timur;64;6473
KALIMANTAN TIMUR;KOTA TARAKAN;6473042;RSAL Ilyas Tarakan;Jl. RE. Martadinata No. 29 Kel. Pamusian kec. Tarakan Tengah.Tarakan;64;6473
KALIMANTAN TIMUR;KOTA TARAKAN;6473016;RSUD Tarakan;Jl. P. Irian No.01;64;6473
KALIMANTAN TIMUR;KUTAI BARAT;6402030;RS Kusta Tenggarong;Jl. Tanjung Kupang Tenggarong;64;6402
KALIMANTAN TIMUR;KUTAI BARAT;6402041;RS Harapan Insan Sendawar;Jl. Mawar Kampung Sekolaq Joleq Kec. Sekolaq Darat Kab. Kutai barat;64;6402
KALIMANTAN TIMUR;KUTAI KARTANEGARA;6403052;RSUD Aji Batara Agung Dewa Sakti;Jl. Balikpapan - Handil II Samboja;64;6403
KALIMANTAN TIMUR;KUTAI KARTANEGARA;6403015;RSUD AM Parikesit Tenggarong;Jl. Imam Bonjol No.37 Tenggarong;64;6403
KALIMANTAN TIMUR;KUTAI KARTANEGARA;6403016;RS St Yosef Tering;Tering Baru, Kab.Kutai;64;6403
KALIMANTAN TIMUR;KUTAI TIMUR;6404044;RS Prima Sangata;Jl. Yos Sudarso I No.01;64;6404
KALIMANTAN TIMUR;KUTAI TIMUR;6404046;RS Bedah SOHC Sangata;Jl. Yos Sudarso IV Sangata;64;6404
KALIMANTAN TIMUR;KUTAI TIMUR;6404048;RS Aulia Medika Sangata;Jl. Karya Etam Rt. 14 No. 79 Sangata;64;6404
KALIMANTAN TIMUR;KUTAI TIMUR;6404043S;Rumah Sakit Meloy;Jl.Yos sudarso II No.101;64;6404
KALIMANTAN TIMUR;KUTAI TIMUR;6404045;RSIA Cahaya Sangata;Jl. Yos Sudarso III No 77 Teluk Lingga Sangatta Kutai Timur Kalimantan Timur;64;6404
KALIMANTAN TIMUR;KUTAI TIMUR;6404047;RSIA Asifah;Jl. Yos Sudarso II Sangata;64;6404
KALIMANTAN TIMUR;KUTAI TIMUR;6404032;RSUD Sangatta;Jl. Soekarno Hatta No. 1;64;6404
KALIMANTAN TIMUR;MALINAU;6406012;RSUD Kab. Malinau;Jl. Raya Respen Tubu Kec. Malinau Utara Kab. Malinau;64;6406
KALIMANTAN TIMUR;MALINAU;6408014;RS Bergerak Kab.Malinau;Langgap-Malinau Selatan;64;6408
KALIMANTAN TIMUR;NUNUKAN;6408025;RSUD Kab. Nunukan;Jl. Sei Fatimah RT.04;64;6408
KALIMANTAN TIMUR;PENAJAM PASER UTARA;6401014;RSUD Panglima Sebaya;Jl.Kusuma Bangsa KM.5 Tana Paser;64;6401
KALIMANTAN TIMUR;PENAJAM PASER UTARA;6409036;RSUD Kab.Penajam Paser Utara;Jl. Propinsi Km.09 Kab.Penajam Paser Utara;64;6409
KALIMANTAN TIMUR;PENAJAM PASER UTARA;6471040;RS PT ITCI;Kenangan, Balikpapan;64;6471
SULAWESI UTARA;BOLAANG MENGONDOW;7101013;RSU Datoe Binangkang;Jl. Ade Irma S. Nasution, Kotamobagu;71;7101
SULAWESI UTARA;BOLAANG MENGONDOW;7101037S;RS KINAPIT;Jl. S. Parman No.201;71;7101
SULAWESI UTARA;BOLAANG MENGONDOW;7101036S;RSUD Kabupaten Bolaang Mongondow;Jl. Ade Irma S Nasution Kotamobagu;71;7101
SULAWESI UTARA;BOLAANG MONGONDOW SELATAN;7110002S;RSUD Bolaang Mongondow Selatan;Jl. Raya Molibagu;71;7110
SULAWESI UTARA;BOLAANG MONGONDOW UTARA;7107003S;RSUD BOLAANG MONGONDOW UTARA;Jl. Talaga Tomoagu Bolangitang;71;7107
SULAWESI UTARA;KEPULAUAN SANGIHE;7103015;RSU Liun Kendage;Jalan Tatehe Kelurahan Apengsembeka Kecamatan Tahuna;71;7103
SULAWESI UTARA;KEPULAUAN TALAUD;7104027;RS Bergerak Kab.Kep.Talaud;Jl Raya Taturan - Gemeh Kecamatan Gemeh Kabupaten Kepulauan Talaud;71;7104
SULAWESI UTARA;KEPULAUAN TALAUD;7104038;RSUD Talaud;Jl. Raya Mala Kec. Melonguane;71;7104
SULAWESI UTARA;KOTA BITUNG;7172014;RS Budi Mulia Bitung;Jl. Sam Ratulangi X/9A Bitung;71;7172
SULAWESI UTARA;KOTA BITUNG;7172036;RSU Bitung;Jl. S.H Sarundajang Manembo-nembo Bitung;71;7172
SULAWESI UTARA;KOTA BITUNG;7172025;RS AL Bitung;Jl. Yos Sudarso No. 26 Bitung;71;7172
SULAWESI UTARA;KOTA KOTAMOBAGU;7174002;RSI Moonow;Jl.Raya AKD keurahan Mongkonai Barat kec.Kotamobagu Barat;71;7174
SULAWESI UTARA;KOTA KOTAMOBAGU;7174035;RSUD Kota Kotamobagu;Kelurahan Pobundayan Kecamatan Kotamobagu Selatan;71;7174
SULAWESI UTARA;KOTA KOTAMOBAGU;7174024;RS Monompia;Jl. A. Yani No.720,Kotamobagu Utara;71;7174
SULAWESI UTARA;KOTA MANADO;7171024;RS TK.Teling Manado;Jl. 14 Februari Telling Atas,Manado;71;7171
SULAWESI UTARA;KOTA MANADO;7171050;RS Pancaran Kasih;Jl. Dr. Sam Ratulangi XIII;71;7171
SULAWESI UTARA;KOTA MANADO;7171072;RS Permata Bunda;Jl. Pingkan Matindas, Dendengan dalam,Manado;71;7171
SULAWESI UTARA;KOTA MANADO;7171013;RSU Prof.Dr. R.D Kandou Manado;Jl. Raya Tanawangko No.56, Manado;71;7171
SULAWESI UTARA;KOTA MANADO;7171035;RS Jiwa Prof.Dr.V.L. Ratumbusyang;Jl. Bethesda 77 Manado;71;7171
SULAWESI UTARA;KOTA MANADO;7171061;RS Bhayangkara Manado;Jl. Sam Ratulangi no. 326 Manado;71;7171
SULAWESI UTARA;KOTA MANADO;7171098S;Rumah Sakit Ibu dan Anak Kasih Ibu;Jl Wolter Mongisidi, No. 1, Komp. Bahu Mall, Blok C. 23. Kel. Bahu, Kec. Malalayang.;71;7171
SULAWESI UTARA;KOTA MANADO;7171083;RS Advent Manado;Jl. 14 Februari No. 1 Teling Atas;71;7171
SULAWESI UTARA;KOTA MANADO;7171099S;SILOAM HOSPITALS MANADO;JL.SAM RATULANGI NO.22 BOULEVARD CENTER;71;7171
SULAWESI UTARA;KOTA MANADO;7171095;RSIA Kirana Manado;Jl. Jend Sudirman No.78, Manado;71;7171
SULAWESI UTARA;KOTA MANADO;7171097;RS Tingkat IV Lanud Sam Ratulangi Manado;Jl. A.A. Maramis, Kel. Lapangan Manado;71;7171
SULAWESI UTARA;KOTA MANADO;7171094;RS Islam Sitti Maryam;Jl. Pogidon Raya No.110 Tuminting Manado;71;7171
SULAWESI UTARA;KOTA TOMOHON;7173036;RS Bethesda GMIM Tomohon;Jl. Raya Tomohon;71;7173
SULAWESI UTARA;KOTA TOMOHON;7173051;RS Gunung Maria;Jl. Sejahtera No. 282 Tomohon;71;7173
SULAWESI UTARA;MINAHASA;7102014;RSU Dr.Sam Ratulangi;Jl. Suprapto Luaan Tondano timur;71;7102
SULAWESI UTARA;MINAHASA;7102073;RS Budi Setia;Kayowas Jaga I Langowan Barat Minahasa;71;7102
SULAWESI UTARA;MINAHASA;7102095;RS Tonsea;Airmadidi Kab Minahasa;71;7102
SULAWESI UTARA;MINAHASA;7102120;RSU Noongan;Jl.Raya Noongan Langowan Barat;71;7102
SULAWESI UTARA;MINAHASA;7102040;RS Siloam GMIM Sonder;Kolongan Atas Sonder Minahasa;71;7102
SULAWESI UTARA;MINAHASA SELATAN;7105084;RS Cantia Tamposabaru;Jaga II (dua) desa Pinaesaan, Kecamatan Tompasobaru;71;7105
SULAWESI UTARA;MINAHASA SELATAN;7105116;RS Kalooran;Kelurahan Buyungon, Kecamatan Amurang;71;7105
SULAWESI UTARA;MINAHASA SELATAN;7105030S;RSUD Amurang;Desa Teep jl. trans Sulawesi;71;7105
SULAWESI UTARA;MINAHASA TENGGARA;7109028;RSU Ratatotok - Buyat;JL. J.W. Lasut Ratatotok II Kecamatan Ratatotok;71;7109
SULAWESI UTARA;MINAHASA UTARA;7106018;RSUD Maria Walanda Maramis;Jl. Prof. Arnold Mononutu - Kel.Sarongsong II - Airmadidi;71;7106
SULAWESI UTARA;MINAHASA UTARA;7102062;RS Hermana;Jl. A. Mononutu Desa Lembean Kec. Kauditan Kab. Minahasa Utara;71;7102
SULAWESI TENGAH;BANGGAI;7202015;RSU Luwuk;Jl. Imam Bonjol No. 14 Luwuk;72;7202
SULAWESI TENGAH;BANGGAI;7201011;RSUD Banggai;Jl. KM 7.Adean Kabupaten Banggai Laut;72;7201
SULAWESI TENGAH;BUOL;7207013;RSU Buol;Jln. DR. Wahidin Sudirohusodo No.12 Kel. Leok II Kec. Biau;72;7207
SULAWESI TENGAH;DONGGALA;7205022;RSUD Kabelota;Jl. Trans Palu - Donggala Kabonga Besar;72;7205
SULAWESI TENGAH;KOTA PALU;7271025;Rumkit Tk.IV Wirabuana Palu;Jl. Sisinga Mangaraja No.4,Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271040;RS Woodward;Jl. Woodward No.1 Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271062;RS Bethesda Kulawi;Kulawi Kab Donggala Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271084;RSIA Sitti Masyithah;Jl. WR Supratman No. 7 Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271105;RS Mata Prof.Dr. Warouw;Jl. Dr Suharso No. 2 Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271127;Rumkit Bhayangkara Palu;Jl. DR. Suharso Lrg III No. 2 Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271014;RSU Undata Palu;Jl. R. E. Martadinata, Kecamatan Mantikulore;72;7271
SULAWESI TENGAH;KOTA PALU;7271128S;RSU SIS AL JUFRI PALU;Jl.SIS ALJUFRI No 72, PALU;72;7271
SULAWESI TENGAH;KOTA PALU;7271036;RSU Anutapura Palu;Jl. Kangkung No. 1 Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271131S;RSB Care She;Jl. MT Haryono 24 Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271130S;RSIA NASANA PURA;Jl. Jend. H. M. Soeharto no. 10, Petobo;72;7271
SULAWESI TENGAH;KOTA PALU;7271051;RS Jiwa Palu;Km 13 Mamboro Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271073;RSK Peny.Dalam Sylviani;Jl. Tg Malakosa Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271095;RS Budi Agung;Jl. Maluku No. 44 Palu;72;7271
SULAWESI TENGAH;KOTA PALU;7271116;RSB Tinatapura;Jl. Raden Saleh 31 Palu;72;7271
SULAWESI TENGAH;MOROWALI;7203016;RSUD Morowali;Jl. Trans Sulawesi Fonuasingko Bungku;72;7203
SULAWESI TENGAH;MOROWALI;7204021;RSU Kolonedale;Jl. W Monginsidi 2 Kolonedale;72;7204
SULAWESI TENGAH;PARIGI MOUTONG;7208013S;RSUD RAJA TOMBOLOTUTU;Jl. Trans Sulawesi,Tinombo;72;7208
SULAWESI TENGAH;PARIGI MOUTONG;7208011;RSU Anuntaloko Parigi;Jl. Sis Al Jufri No.214 Parigi;72;7208
SULAWESI TENGAH;PARIGI MOUTONG;7208012;Rumah Sakit Bersalin Defina;Jln.Trans Sulawesi no.7 Kampal Parigi;72;7208
SULAWESI TENGAH;POSO;7204043;RS GKST Tentena;Jl. Setia Budi No.98,Kec.Pamona Puselemba;72;7204
SULAWESI TENGAH;POSO;7204010;RSUD Poso;Jl. Jen.Sudirman No.33 Poso;72;7204
SULAWESI TENGAH;TOJO UNA-UNA;7209032;RSU Ampana;Jl. St Hasanudin No. 32 Ampana;72;7209
SULAWESI TENGAH;TOLI-TOLI;7206012;RSU Mokopido Toli-Toli;Jl. Lanoni No.37 Toli-Toli, Sulteng;72;7206
SULAWESI SELATAN;BANTAENG;7303010;RSU Prof.Dr. A Makkatutu;Jl. Teratai No.20 Bantaeng;73;7303
SULAWESI SELATAN;BARRU;7311010;RSU Barru;Jl. Lasawedi Kel.Coppo Kec.Barru Kab.Barru;73;7311
SULAWESI SELATAN;BONE;7308011;RS Ibu dan Anak 165;Jl. Ary Ginanjar No.1,Moncongloe Lappara;73;7308
SULAWESI SELATAN;BONE;7308041;RSU Tenriawaru Bone;Jl. W.Sudirohusodo Watampone;73;7308
SULAWESI SELATAN;BONE;7308026;Rumkit Tk.IV Dr. M Yasin Bone;Jl. Jend Sudirman Watampone;73;7308
SULAWESI SELATAN;BULUKUMBA;7302016;RSUD HA. Sulthan Daeng Radja;Jl. Serikaya No. 17 Bulukumba;73;7302
SULAWESI SELATAN;ENREKANG;7316026;Rumah Sakit Bersalin Hj. Puang Sabbe;Jl.H.Andi Liu No.1 Cakke Kec. Anggeraja;73;7316
SULAWESI SELATAN;ENREKANG;7316015;RSU Enrekang;Jl. Jend Sudirman Enrekang;73;7316
SULAWESI SELATAN;GOWA;7306046;RSUD Syekh Yusup Gowa;Jl. Dr. Wahidin HS No.48 Sungguminasa;73;7306
SULAWESI SELATAN;GOWA;7306057;RSU THALIA IRHAM;Jl. Poros Limbung Km.15, Panciro;73;7306
SULAWESI SELATAN;JENEPONTO;7304011;RSUD Lanto Daeng Pasewang/Jeneponto;Jl.lingkar bonto sunggu;73;7304
SULAWESI SELATAN;Kepulauan Selayar;7301015;RSU Selayar;Jl. KH. Abd. Kadir Kasim N0.- Kepulauan Selayar Sulawesi-Selatan;73;7301
SULAWESI SELATAN;KOTA MAKASSAR;7371397;RSB GIA LESTARI;Jl. Toddopuli Raya No. 43-45;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371411S;Lembaga Kedokteran Gigi TNI AL Yos Sudarso Makassa;Jl. Satando No. 25;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371336;RS. Hikmah;Jl. Yosef Latumahina No. 1;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371406S;RSB BUDI MULIA I;Jl. Timah IV Blok A28/18;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371026;RSU Labuang Baji;Jl. Dr. Ratulangi No.81 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371041;RS Kepolisian Bhayangkara;Jl. Letjen Mapaodang Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371063;RS Stella Maris;Jl. Somba Opu No.273 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371096;RS Jiwa Makassar;Jl. Lanto Dg. Pasewang No. 34 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371180;RSB Sentosa;Jl. Jend Sudirman 44 Makkassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371201;RSB Restu Makassar;Jl. H A Mappanyuki 27 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371223;RSIA Chaterine Booth;Jl. Arief Rate No.15 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371401S;RSB BUNDA;Jl. Pengayoman Blok F9 No. 25;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371293;RS Islam Faisal;Jl. AP Pettarani ,Makasar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371107;RSB Masyita;Jl. Camba Jawayya No.24 Tello Baru, Makasar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371314;RS Kusta Makassar;Jl. Paccerakkang No.67 / Pajjaiang Daya Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371396;RSIA SITTI KHADIJAH 1 MUHAMMADIYAH;Jl. RA. Kartini No.15-17;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371351;RSU Luramay;Jl. AP Pettarani E19 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371373;RS Grestelina;Jl. Hertasning Raya No.52 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371395;RSUD Daya;Jl. Perintis Kemerdekaan No. 14,Makasar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371400S;RSIA Sitti Khadijah III Muhammadiyah Mamajang;Jl. Veteran Selatan No. 201 Makassar Sulawesi Selatan;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371403;RS Mitra Husada;Jl. Gunung Merapi No. 220;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371030;Rumkit Tk.II Pelamonia;Jl. Jend Sudirman No.27,Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371052;RS Akademis Jaury;Jl. Jend. M. Jusuf No. 57 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371074;RS Lanal Makassar;Jl. Satando No 27 Kel Tamalabba Kec Ujung Tanah;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371176;RSB Elim Makassar;Jl. S Saddang 70 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371191;RSB Siti Hadijah;Jl. RA. Kartini No. 15-17 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371407;RSIA BAHAGIA;Jl. Hertasning Baru - Minasa Upa Blok H7 NO 9;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371399;AWAL BROS MAKASSAR;Jl. Urip Sumohardjo No. 43;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371256;RSB St Fatimah;Jl. Gunung Merapi No. 73 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371402;SILOAM HOSPITALS MAKASSAR;Jl. Metro Tanjung Bunga Kav. 9;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371325;RSU Dr W Sudirohusodo UP;Jl. Perintis Kemerdekaan Km.11 Makasar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371234;RSIA Pertiwi Makasar;Jl. Jend.Sudirman No.14, Makasar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371410S;RSIA Ananda;Jl. Landak Baru No. 63 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371340;RS 45 Makassar;Jl. U Sumoharjo Makassar Km. 05 No. 264;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371014;RSU SAYANG RAKYAT;Jl. Pahlawan No. 1000 Kec.Biringkanaya;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371362;RSU Haji Makassar;Jl. Dg. Ngeppe 14 Makassar;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371408;RS UNIVERSITAS HASANUDDIN;Jl. Perintis Kemerdekaan KM 10 Tamalanrea;73;7371
SULAWESI SELATAN;KOTA MAKASSAR;7371384;RSGM FKG Univ.Hasanudin;Jl. kandea makassar;73;7371
SULAWESI SELATAN;KOTA PALOPO;7373003;RSU BINTANG LAUT PALOPO;Jl. KH. M. Kasim No. 5 Palopo;73;7373
SULAWESI SELATAN;KOTA PALOPO;7373016;RSU Palopo;Jl. Dr. Ratulangi KM.7 Rampoang Kota Palopo;73;7373
SULAWESI SELATAN;KOTA PALOPO;7373064;RS At - Medika;Jl. Andi Djemma No. 6Palopo;73;7373
SULAWESI SELATAN;KOTA PALOPO;7373003S;RSU BINTANG LAUT PALOPO;Jl. KH. M. Kasim No. 5 Palopo;73;7373
SULAWESI SELATAN;KOTA PALOPO;7373031;Rumkitban 07.08.05 Palopo;Jl. Samiun No. 01 Kota Palopo;73;7373
SULAWESI SELATAN;LUWU;7317075;RSUD Batara Guru;Jl. Tomakaka - Lebani Kab. Luwu;73;7317
SULAWESI SELATAN;LUWU;7317042;RS Kusta Kalang Kalang;Jl. Dr Ratulangi Palopo;73;7317
SULAWESI SELATAN;LUWU;7317020;RS PT INCO;Soroako, Kab.Luwu;73;7317
SULAWESI SELATAN;LUWU TIMUR;7325016;RSUD I Lagaligo;Jl. Sangkuruwira,Kec.Wotu Kab.Luwu Timur;73;7325
SULAWESI SELATAN;LUWU UTARA;7322003S;RSU HIKMAH MASAMBA;Jln. Ir. Soekarno, Kel. Kappuna Kec. Masamba;73;7322
SULAWESI SELATAN;LUWU UTARA;7317053;RSU Andi Jemma Masamba;Jl. Sultan Hasanuddin No.23 Masamba;73;7317
SULAWESI SELATAN;MAROS;7309020;RS Dr. Dody Saryoto;Lanud Hasanudin Maros;73;7309
SULAWESI SELATAN;MAROS;7309044;RS TNI AU Lanud Sultan Hasanuddin;Jl Dakota no. 1 Lanud Sultan Hasanuddin;73;7309
SULAWESI SELATAN;MAROS;7309016;RSU Salewangeng Maros;Jl. Poros Maros-Makassar KM 3 Maros;73;7309
SULAWESI SELATAN;PANGKAJENE KEPULAUAN;7310020;RS PT Semen Tonasa;Jl. Beruang No.1 Komp PT Semen Tonasa Pangkep;73;7310
SULAWESI SELATAN;PANGKAJENE KEPULAUAN;7310016;RSU Pangkep;Jl. Sultan Hasanudin 7 Pangkajene;73;7310
SULAWESI SELATAN;PARE-PARE;7372020;RS Fatima Pare-Pare;Jl. Ilham No.5 Pare-Pare;73;7372
SULAWESI SELATAN;PARE-PARE;7372042;RS Kusta Lauleng;Jl. P Pinrang Km 4 Pare Pare;73;7372
SULAWESI SELATAN;PARE-PARE;7372031;RS Dim 1402 Pare-Pare;"Jl. Karaeng Bura""nee No.24 Parepare";73;7372
SULAWESI SELATAN;PARE-PARE;7372075;RSU Andi Makkasau Pare2;Jl. Nurussamawaty No.9 Kota Parepare;73;7372
SULAWESI SELATAN;PINRANG;7315014;RSU Lasinrang Pinrang;Jl. Macan No. 9 Pinrang;73;7315
SULAWESI SELATAN;PINRANG;7315016S;RS AISYIYAH ST. KHADIJAH;JL.A.ABDULLAH N0.1 - 3 PINRANG;73;7315
SULAWESI SELATAN;SIDENRENG RAPPANG;7314013;RSU Nene Mallomo;Jl. Wolter Monginsidi Pangkajene;73;7314
SULAWESI SELATAN;SIDENRENG RAPPANG;7314025;RSK ANUGRAH;Jl. Lanto Dg. Pasewang No. 60 Pangkajene;73;7314
SULAWESI SELATAN;SIDENRENG RAPPANG;7314024;RSIA Rappang;Jl. Achmad Yani No. 1 Rappang;73;7314
SULAWESI SELATAN;SINJAI;7307014;RSU Sinjai;Jl. Jend Sudirman No. 47 Sinjai, Sulawesi Selatan;73;7307
SULAWESI SELATAN;SOPPENG;7312011;RSU Ajapange Soppeng;Jl. Samudra No.4 Watansoppeng;73;7312
SULAWESI SELATAN;TAKALAR;7305012;RSU H. Pajonga Dg.Ngale Takalar;Jl. Ince Husain Dg Parani No 1, Kab Takalar;73;7305
SULAWESI SELATAN;TANA TORAJA;7318021;RS Fatima Makale;Jl. Nusantara No.18 Makale Tator;73;7318
SULAWESI SELATAN;TANA TORAJA;7318054;RSU Lakipadada Tana Toraja;Jl. Pongtiku Mandetek Tana Toraja;73;7318
SULAWESI SELATAN;TANA TORAJA;7318032;RS Kusta Batulelleng;Jl. Taman Pahlawan Rantepao;73;7318
SULAWESI SELATAN;TORAJA UTARA;7318010;RSU Elim Rantepao;Jl. A.Yani No. 68 Rantepao;73;7318
SULAWESI SELATAN;WAJO;7313023;RSUD Siwa;Jl. Andi Djaja No 1 Siwa;73;7313
SULAWESI SELATAN;WAJO;7313012;RSU Lamadukeleng Sengkang;Jl. K.Chandra Kirana No. 9 Sengkang;73;7313
SULAWESI TENGGARA;BOMBANA;7406036;RSUD Bombana;Jl. Poea Kel.Poea, Rumbia;74;7406
SULAWESI TENGGARA;BUTON;7401038;RSUD Pasar Wajo;JL. Protokol Laburunce KEc. pasarwajo;74;7401
SULAWESI TENGGARA;BUTON UTARA;7401024;Rumah Sakit Umum Daerah Buton Utara;Jl. Poros Ereke Baubau desa Elhaji;74;7401
SULAWESI TENGGARA;KOLAKA;7404012;RSU Kolaka;Jl. DR.Sutomo No. 01 Kolaka;74;7404
SULAWESI TENGGARA;KOLAKA;7404023;RS Antam Nikel Pomalaa;Jl. R.Suprapto Pomalaa Kab.Kolaka;74;7404
SULAWESI TENGGARA;KOLAKA UTARA;7404034;RSUD H.M.Djafar Harun;Jl. Trans Sulawesi Lasusua, Kaloka;74;7404
SULAWESI TENGGARA;KONAWE;7403022;RSU Unaaha;Jl. Pangeran Diponegoro No.301, Konawe;74;7403
SULAWESI TENGGARA;KONAWE SELATAN;7403114;RSUD Kab. Konawe Selatan;Jl. Poros Andoolo No. 1;74;7403
SULAWESI TENGGARA;KONAWE UTARA;7408013;RSUD Kab.Konawe Utara;Jl. Trans Sulawesi Kec. Andowia;74;7408
SULAWESI TENGGARA;KOTA BAU-BAU;7472016;RSU Bau Bau;Jl. Drs. H. La Ode Manarfa;74;7472
SULAWESI TENGGARA;KOTA KENDARI;7471044;RS Santa Anna;Jl. Dr. Moh.Hatta 65A Kendari;74;7471
SULAWESI TENGGARA;KOTA KENDARI;7471066;RS Jiwa Kendari;Jl. DR.Sutomo No.29;74;7471
SULAWESI TENGGARA;KOTA KENDARI;7471081;RS Griya Husada Bakti;Jl. Sao-sao No. 248 Kendari;74;7471
SULAWESI TENGGARA;KOTA KENDARI;7471103;RSIA Permata Bunda;Jl. Syeh Yusuf No.9,Kendari;74;7471
SULAWESI TENGGARA;KOTA KENDARI;7471005S;Rumah Sakit Aliyah;Jln.Bunggasi Rahandouna, Poasia Kendari;74;7471
SULAWESI TENGGARA;KOTA KENDARI;7471011;RSU Propinsi Kendari;Jl.Kapten Piere Tendean No 50 Kec Baruga;74;7471
SULAWESI TENGGARA;KOTA KENDARI;7403033;Rumkit Tk.IV Dr. R Ismoyo Kendari;Jl. Laute no 1 Kendari;74;7403
SULAWESI TENGGARA;KOTA KENDARI;7471002S;RS HATI MULIA;JL D.I. PANJAITAN NO 243;74;7471
SULAWESI TENGGARA;KOTA KENDARI;7471055;RS PMI Kendari;Jl. S.Parman No.35 Kendari;74;7471
SULAWESI TENGGARA;KOTA KENDARI;7471070;RS Bhayangkara Kendari;Jl. Gunung Meluhu No. 7 Kota Kendari;74;7471
